3	IyrGre	iareagr	str-x185
3	IyrAnt	iareagr	str-x185
3	ImonGre	icem	str-b136
3	ImonAnt	icem	str-b159
3	LImon	icemIs	str-b107
3	Omon	icfriver	str-a061
1	Omon	intdic	str-d02
1	Omon	intdoc	str-d02
1	Omon	intparag	str-d02
1	Omon	intpbfe	str-d02
3	Omon	intpbn	str-d02
3	Omon	intpbp	str-d02
1	Omon	intpbsi	str-d02
1	Omon	intpcalcite	str-d02
1	Omon	intpn2	str-d02
2	Omon	intpoc	str-d02
1	Omon	intpp	str-d02
1	Omon	intppcalc	str-d02
1	Omon	intppdiat	str-d02
1	Omon	intppdiaz	str-d02
1	Omon	intppmisc	str-d02
1	Omon	intppnitrate	str-d02
1	Omon	intpppico	str-d02
1	Emon	intuadse	str-013
1	Emon	intuaw	str-013
1	Emon	intvadse	str-013
1	Emon	intvaw	str-013
1	Emon	irrLut	str-b436
1	AERmon	isop	str-d49
1	AERmon	jno2	str-d49
1	EmonZ	jo2	str-261
1	EmonZ	jo3	str-261
1	Emon	jpdftaureicemodis	str-d87
1	Eday	jpdftaureicemodis	str-d87
1	E3hrPt	jpdftaureicemodis	str-d82
1	Emon	jpdftaureliqmodis	str-d85
1	Eday	jpdftaureliqmodis	str-d85
1	E3hrPt	jpdftaureliqmodis	str-d80
1	Efx	ksat	str-b290
1	Eday	lai	str-041
1	Lmon	lai	str-041
1	Emon	laiLut	str-b436
1	Lmon	landCoverFrac	str-h011
1	CFsubhr	latitude	str-156
2	ImonGre	libmassbffl	str-b124
2	ImonAnt	libmassbffl	str-b125
2	IyrGre	libmassbffl	str-b124
2	IyrAnt	libmassbffl	str-b125
2	ImonGre	libmassbfgr	str-b164
2	ImonAnt	libmassbfgr	str-b183
2	IyrGre	libmassbfgr	str-b164
2	IyrAnt	libmassbfgr	str-b183
3	ImonGre	licalvf	str-b136
3	ImonAnt	licalvf	str-b159
3	IyrGre	licalvf	str-b136
3	IyrAnt	licalvf	str-b159
3	ImonGre	lifmassbf	str-b136
3	ImonAnt	lifmassbf	str-b159
3	IyrGre	lifmassbf	str-b136
3	IyrAnt	lifmassbf	str-b159
2	IyrGre	lim	str-x188
2	IyrAnt	lim	str-x188
1	Omon	limfecalc	str-a098
1	Omon	limfediat	str-a098
1	Omon	limfediaz	str-a098
1	Omon	limfemisc	str-a098
1	Omon	limfepico	str-a098
1	Omon	limirrcalc	str-a098
1	Omon	limirrdiat	str-a098
1	Omon	limirrdiaz	str-a098
1	Omon	limirrmisc	str-a098
1	Omon	limirrpico	str-a098
1	Omon	limncalc	str-a098
1	Omon	limndiat	str-a098
1	Omon	limndiaz	str-a098
1	Omon	limnmisc	str-a098
1	Omon	limnpico	str-a098
2	IyrGre	limnsw	str-x185
2	IyrAnt	limnsw	str-x185
2	ImonGre	litempbotfl	str-b124
2	ImonAnt	litempbotfl	str-b125
2	IyrGre	litempbotfl	str-b124
2	IyrAnt	litempbotfl	str-b125
2	ImonGre	litempbotgr	str-b164
2	ImonAnt	litempbotgr	str-b183
2	IyrGre	litempbotgr	str-b164
2	IyrAnt	litempbotgr	str-b183
2	ImonGre	litemptop	str-b136
2	ImonAnt	litemptop	str-b159
2	IyrGre	litemptop	str-b136
2	IyrAnt	litemptop	str-b159
2	LImon	litemptopIs	str-b107
2	IfxGre	lithk	str-c109
2	IfxAnt	lithk	str-c226
2	IyrGre	lithk	str-b109
2	IyrAnt	lithk	str-b226
1	Eday	loadbc	str-013
1	Emon	loaddust	str-013
1	Eday	loaddust	str-013
1	Eday	loadnh4	str-013
1	Eday	loadno3	str-013
1	Eday	loadoa	str-013
1	Eday	loadpoa	str-013
1	Emon	loadso4	str-013
1	Eday	loadso4	str-013
1	Eday	loadsoa	str-013
1	Emon	loadss	str-013
1	Eday	loadss	str-013
1	CFsubhr	longitude	str-156
1	AERmon	lossch4	str-d49
1	AERmon	lossco	str-d49
1	AERmon	lossn2o	str-d49
1	AERmon	lwp	str-013
2	6hrPlevPt	lwsffluxaero	str-d11
1	LImon	lwsnl	str-041
2	Eday	lwsnl	str-041
1	Emon	lwsrfasdust	str-013
1	Emon	lwsrfcsdust	str-013
1	Emon	lwtoaasdust	str-013
1	Emon	lwtoacsaer	str-013
1	Emon	lwtoacsdust	str-013
1	6hrPlevPt	lwtoafluxaerocs	str-d11
1	Odec	masscello	str-157
1	Ofx	masscello	str-d12
1	Omon	masscello	str-157
1	Odec	masso	str-032
1	Omon	masso	str-032
1	AERday	maxpblz	str-447
3	Esubhr	mc	str-018
1	CFsubhr	mc	str-174
1	Amon	mc	str-245
1	CFday	mc	str-245
2	CFmon	mcd	str-245
1	CFmon	mcu	str-245
1	Emon	md	str-d49
1	AERmonZ	meanage	str-261
1	Omon	mfo	str-085
1	AERday	minpblz	str-a423
2	Eday	mlotst	str-a098
1	Omon	mlotst	str-a098
1	Omon	mlotstmax	str-147
1	Omon	mlotstmin	str-d04
1	Omon	mlotstsq	str-a098
1	AERmon	mmraerh2o	str-d49
1	AERmon	mmrbc	str-d49
1	AERmon	mmrdust	str-d49
1	AERmon	mmrnh4	str-d49
1	AERmon	mmrno3	str-d49
1	Emon	mmrno3	str-013
1	AERmon	mmroa	str-d49
1	AERmon	mmrpm1	str-d49
1	AERmon	mmrpm10	str-d49
1	AERmon	mmrpm2p5	str-d49
1	AERmon	mmrso4	str-d49
1	AERmon	mmrsoa	str-d49
1	AERmon	mmrss	str-d49
1	IyrGre	modelCellAreai	str-b195
1	IyrAnt	modelCellAreai	str-b123
1	Lmon	mrfso	str-041
1	Eday	mrfsofr	str-385
1	Eday	mrlqso	str-385
